Time,Ask,Bid,AskVolume,BidVolume
05.11.2012 00:08:12.414,1.28257,1.28250,1.73,1.50
05.11.2012 00:08:12.954,1.28259,1.28251,3.23,1.50
05.11.2012 00:08:13.547,1.28259,1.28250,2.48,1.50
05.11.2012 00:08:14.354,1.28257,1.28250,1.73,1.50
05.11.2012 00:08:14.477,1.28255,1.28248,3.23,1.50
05.11.2012 00:08:15.025,1.28255,1.28246,1.73,1.50
05.11.2012 00:08:15.665,1.28254,1.28245,2.48,1.73
05.11.2012 00:08:15.965,1.28253,1.28245,1.73,1.73
05.11.2012 00:08:16.097,1.28252,1.28243,2.25,1.73
05.11.2012 00:08:16.696,1.28252,1.28243,2.48,1.50
05.11.2012 00:08:18.315,1.28252,1.28243,3.23,1.50
05.11.2012 00:08:18.794,1.28252,1.28244,2.48,1.50
05.11.2012 00:08:19.035,1.28255,1.28247,1.65,1.50
05.11.2012 00:08:19.215,1.28257,1.28251,2.63,1.50
05.11.2012 00:08:19.334,1.28260,1.28252,1.73,1.50
05.11.2012 00:08:19.455,1.28260,1.28253,1.73,1.50
05.11.2012 00:08:20.555,1.28256,1.28252,2.73,2.25
05.11.2012 00:08:20.690,1.28255,1.28248,1.09,1.50
05.11.2012 00:08:20.757,1.28255,1.28248,1.09,1.50
05.11.2012 00:08:20.876,1.28252,1.28243,1.50,2.33
05.11.2012 00:08:20.936,1.28252,1.28243,1.73,2.25
05.11.2012 00:08:22.265,1.28250,1.28242,1.09,1.73
05.11.2012 00:08:22.325,1.28248,1.28241,1.09,1.50
05.11.2012 00:08:22.565,1.28246,1.28239,1.09,1.50
05.11.2012 00:08:22.747,1.28243,1.28238,1.09,1.50
05.11.2012 00:08:22.806,1.28244,1.28235,1.84,1.25
05.11.2012 00:08:23.344,1.28244,1.28234,1.84,1.73
05.11.2012 00:08:27.493,1.28243,1.28236,1.73,2.25
05.11.2012 00:08:27.615,1.28246,1.28239,1.73,1.50
05.11.2012 00:08:27.675,1.28247,1.28239,2.37,1.73
05.11.2012 00:08:30.176,1.28247,1.28239,2.37,1.73
05.11.2012 00:08:34.565,1.28249,1.28242,3.34,1.50
05.11.2012 00:08:34.866,1.28249,1.28242,1.50,2.48
05.11.2012 00:08:40.406,1.28251,1.28244,2.48,1.50
05.11.2012 00:08:40.527,1.28253,1.28246,1.73,1.50
05.11.2012 00:08:40.765,1.28253,1.28245,1.73,2.48
05.11.2012 00:08:40.907,1.28254,1.28245,5.96,3.23
05.11.2012 00:08:41.466,1.28253,1.28246,2.48,1.50
05.11.2012 00:08:41.767,1.28246,1.28233,14.93,1.50
05.11.2012 00:08:42.076,1.28237,1.28227,7.96,3.30
05.11.2012 00:08:42.199,1.28232,1.28227,2.48,1.80
05.11.2012 00:08:43.165,1.28231,1.28224,2.48,1.50
05.11.2012 00:08:46.635,1.28231,1.28219,1.73,2.48
05.11.2012 00:08:47.165,1.28232,1.28224,1.73,1.50
05.11.2012 00:08:47.406,1.28233,1.28226,1.50,1.50
05.11.2012 00:08:47.825,1.28234,1.28226,2.48,2.25
05.11.2012 00:08:49.257,1.28237,1.28228,4.43,1.50
05.11.2012 00:08:49.435,1.28236,1.28227,1.73,3.60
05.11.2012 00:08:49.495,1.28236,1.28227,1.73,3.83
05.11.2012 00:08:49.917,1.28234,1.28227,2.48,1.50
05.11.2012 00:08:50.215,1.28233,1.28226,2.48,1.50
05.11.2012 00:08:51.415,1.28233,1.28226,1.73,2.25
05.11.2012 00:08:51.951,1.28233,1.28226,1.73,1.50
05.11.2012 00:08:52.447,1.28234,1.28228,1.73,1.50
05.11.2012 00:08:52.625,1.28234,1.28227,1.73,1.50
05.11.2012 00:08:52.807,1.28237,1.28230,4.23,2.25
05.11.2012 00:08:53.165,1.28238,1.28232,1.13,1.58
05.11.2012 00:08:53.466,1.28240,1.28231,2.48,2.25
05.11.2012 00:08:53.766,1.28239,1.28231,2.48,1.50
05.11.2012 00:08:53.957,1.28234,1.28227,1.73,1.50
05.11.2012 00:08:54.569,1.28234,1.28227,1.73,1.50
05.11.2012 00:08:55.125,1.28234,1.28225,3.23,2.25
05.11.2012 00:08:55.305,1.28233,1.28225,1.50,1.50
05.11.2012 00:08:57.225,1.28233,1.28225,1.50,1.50
05.11.2012 00:09:04.345,1.28233,1.28225,1.50,1.50
05.11.2012 00:09:04.855,1.28233,1.28225,1.50,1.50
05.11.2012 00:09:08.146,1.28234,1.28225,3.23,2.25
05.11.2012 00:09:08.265,1.28232,1.28225,1.50,1.50
05.11.2012 00:09:08.735,1.28230,1.28223,1.73,1.50
05.11.2012 00:09:09.524,1.28232,1.28223,2.25,2.48
05.11.2012 00:09:19.065,1.28232,1.28225,1.50,1.73
05.11.2012 00:09:19.425,1.28235,1.28226,2.48,1.73
05.11.2012 00:09:19.735,1.28232,1.28225,1.50,1.73
05.11.2012 00:09:23.285,1.28232,1.28225,1.50,1.73
05.11.2012 00:09:28.034,1.28234,1.28225,3.98,3.23
05.11.2012 00:09:28.818,1.28234,1.28226,3.98,1.50
05.11.2012 00:09:32.435,1.28234,1.28227,2.48,1.50
05.11.2012 00:09:32.615,1.28234,1.28226,2.48,2.25
05.11.2012 00:09:36.565,1.28234,1.28227,2.25,1.73
05.11.2012 00:09:37.111,1.28234,1.28227,2.48,1.50
05.11.2012 00:09:42.097,1.28235,1.28227,3.00,2.25
05.11.2012 00:09:42.335,1.28235,1.28227,2.25,1.50
05.11.2012 00:09:42.575,1.28235,1.28228,1.73,1.50
05.11.2012 00:09:42.636,1.28234,1.28227,1.73,2.25
05.11.2012 00:09:44.768,1.28234,1.28226,3.98,1.50
05.11.2012 00:09:46.246,1.28234,1.28226,3.23,2.25
05.11.2012 00:09:52.418,1.28234,1.28226,3.23,3.00
05.11.2012 00:10:00.946,1.28235,1.28228,3.23,1.50
05.11.2012 00:10:01.126,1.28236,1.28227,2.48,1.50
05.11.2012 00:10:01.308,1.28237,1.28228,2.48,1.50
05.11.2012 00:10:01.377,1.28236,1.28230,1.73,1.50
05.11.2012 00:10:01.736,1.28238,1.28231,1.13,2.48
05.11.2012 00:10:02.096,1.28235,1.28227,1.50,4.58
05.11.2012 00:10:02.215,1.28235,1.28227,3.23,2.48
05.11.2012 00:10:02.456,1.28232,1.28225,1.50,1.73
05.11.2012 00:10:02.576,1.28232,1.28225,1.50,1.73
05.11.2012 00:10:03.448,1.28233,1.28225,1.73,1.73
05.11.2012 00:10:03.995,1.28233,1.28225,1.73,1.73
05.11.2012 00:10:04.784,1.28234,1.28226,3.23,1.50
05.11.2012 00:10:10.505,1.28233,1.28226,2.10,1.50
05.11.2012 00:10:11.265,1.28235,1.28226,2.48,1.73
05.11.2012 00:10:11.566,1.28234,1.28225,2.48,3.60
05.11.2012 00:10:15.717,1.28233,1.28225,1.58,3.60
05.11.2012 00:10:15.780,1.28233,1.28225,2.33,1.50
05.11.2012 00:10:17.755,1.28230,1.28225,1.50,1.50
05.11.2012 00:10:19.705,1.28232,1.28223,2.70,1.73
05.11.2012 00:10:20.255,1.28231,1.28223,1.35,1.50
05.11.2012 00:10:20.375,1.28231,1.28223,1.13,1.73
05.11.2012 00:10:21.036,1.28231,1.28224,1.13,2.48
05.11.2012 00:10:31.464,1.28231,1.28224,1.50,1.35
05.11.2012 00:10:33.655,1.28230,1.28223,1.50,2.25
05.11.2012 00:10:42.285,1.28231,1.28225,1.73,1.50
05.11.2012 00:10:44.116,1.28231,1.28222,3.23,3.00
05.11.2012 00:10:48.516,1.28229,1.28222,1.50,1.50
05.11.2012 00:10:48.576,1.28229,1.28222,2.25,1.50
05.11.2012 00:10:48.696,1.28229,1.28222,2.25,1.50
05.11.2012 00:10:49.147,1.28230,1.28222,1.88,2.25
05.11.2012 00:10:51.815,1.28229,1.28222,1.50,2.25
05.11.2012 00:10:52.085,1.28229,1.28222,2.25,1.50
05.11.2012 00:10:58.665,1.28229,1.28222,2.25,1.50
05.11.2012 00:10:59.876,1.28229,1.28222,2.25,1.50
05.11.2012 00:11:06.756,1.28229,1.28222,2.25,1.50
05.11.2012 00:11:15.106,1.28229,1.28222,1.50,2.25
05.11.2012 00:11:17.315,1.28232,1.28225,1.80,1.50
05.11.2012 00:11:17.855,1.28232,1.28225,1.58,1.50
05.11.2012 00:11:18.568,1.28231,1.28224,1.73,2.25
05.11.2012 00:11:21.046,1.28231,1.28224,2.48,1.50
05.11.2012 00:11:21.869,1.28230,1.28222,1.50,2.25
05.11.2012 00:11:22.185,1.28229,1.28222,1.88,1.50
05.11.2012 00:11:22.696,1.28229,1.28221,1.50,2.10
05.11.2012 00:11:25.445,1.28227,1.28220,1.50,3.23
05.11.2012 00:11:26.293,1.28227,1.28220,1.50,3.23
05.11.2012 00:11:26.887,1.28227,1.28220,1.50,3.23
05.11.2012 00:11:32.417,1.28225,1.28220,1.50,2.48
05.11.2012 00:11:32.776,1.28223,1.28216,2.48,2.03
05.11.2012 00:11:33.576,1.28222,1.28216,1.50,1.13
05.11.2012 00:11:33.635,1.28223,1.28216,1.73,1.13
05.11.2012 00:11:34.145,1.28224,1.28216,2.48,1.13
05.11.2012 00:11:36.137,1.28224,1.28216,1.73,1.50
05.11.2012 00:11:36.316,1.28226,1.28217,2.10,3.75
05.11.2012 00:11:36.376,1.28226,1.28217,1.88,3.98
05.11.2012 00:11:36.556,1.28226,1.28217,2.85,2.48
05.11.2012 00:11:40.195,1.28223,1.28217,3.75,2.48
05.11.2012 00:11:41.105,1.28224,1.28217,1.50,2.48
05.11.2012 00:11:41.406,1.28224,1.28218,1.50,1.73
05.11.2012 00:11:44.870,1.28226,1.28218,1.50,1.73
05.11.2012 00:11:44.936,1.28227,1.28220,6.00,1.73
05.11.2012 00:11:45.476,1.28227,1.28220,4.50,3.23
05.11.2012 00:11:50.666,1.28227,1.28220,5.25,3.98
05.11.2012 00:11:50.969,1.28221,1.28211,7.50,2.85
05.11.2012 00:11:51.049,1.28221,1.28216,3.75,1.50
05.11.2012 00:11:51.117,1.28220,1.28215,3.75,2.10
05.11.2012 00:11:51.321,1.28220,1.28214,1.50,1.35
05.11.2012 00:11:51.835,1.28220,1.28213,1.50,1.50
05.11.2012 00:11:52.975,1.28222,1.28214,3.22,1.50
05.11.2012 00:11:53.096,1.28222,1.28214,1.50,3.23
05.11.2012 00:11:54.445,1.28222,1.28214,2.25,2.48
05.11.2012 00:11:57.276,1.28222,1.28214,1.50,3.23
05.11.2012 00:12:00.463,1.28225,1.28216,3.98,2.25
05.11.2012 00:12:00.768,1.28225,1.28216,3.75,3.23
05.11.2012 00:12:00.827,1.28225,1.28218,3.00,1.73
05.11.2012 00:12:01.006,1.28223,1.28218,3.75,1.73
05.11.2012 00:12:01.186,1.28226,1.28220,1.13,1.73
05.11.2012 00:12:01.696,1.28228,1.28221,5.25,1.73
05.11.2012 00:12:02.935,1.28225,1.28220,7.50,1.73
05.11.2012 00:12:03.056,1.28224,1.28220,1.50,1.73
05.11.2012 00:12:03.476,1.28226,1.28222,1.50,1.03
05.11.2012 00:12:03.536,1.28226,1.28222,1.50,1.63
05.11.2012 00:12:03.779,1.28229,1.28224,3.75,1.50
05.11.2012 00:12:05.275,1.28228,1.28224,3.75,1.50
05.11.2012 00:12:05.811,1.28227,1.28224,3.75,1.50
05.11.2012 00:12:11.327,1.28228,1.28224,3.75,2.25
05.11.2012 00:12:11.386,1.28230,1.28224,4.73,2.25
05.11.2012 00:12:11.926,1.28230,1.28226,3.75,1.50
05.11.2012 00:12:12.707,1.28232,1.28226,3.75,2.25
05.11.2012 00:12:12.886,1.28232,1.28229,3.75,1.50
05.11.2012 00:12:13.065,1.28237,1.28229,4.50,4.63
05.11.2012 00:12:13.126,1.28241,1.28231,1.50,1.50
05.11.2012 00:12:13.665,1.28242,1.28233,2.85,1.50
05.11.2012 00:12:14.196,1.28241,1.28234,1.73,1.50
05.11.2012 00:12:33.136,1.28240,1.28233,1.73,1.50
05.11.2012 00:12:33.437,1.28235,1.28229,3.23,1.78
05.11.2012 00:12:33.556,1.28231,1.28226,1.73,1.13
05.11.2012 00:12:33.676,1.28231,1.28223,2.85,1.50
05.11.2012 00:12:34.215,1.28230,1.28221,1.73,2.48
05.11.2012 00:12:35.136,1.28229,1.28221,1.50,1.73
05.11.2012 00:12:35.437,1.28226,1.28220,1.35,1.50
05.11.2012 00:12:35.735,1.28224,1.28217,1.50,1.50
05.11.2012 00:12:40.615,1.28224,1.28215,2.25,4.10
05.11.2012 00:12:41.069,1.28224,1.28215,1.50,4.10
05.11.2012 00:12:46.617,1.28226,1.28218,3.23,1.50
05.11.2012 00:12:46.975,1.28226,1.28219,1.35,2.25
05.11.2012 00:12:47.526,1.28227,1.28220,2.10,1.50
05.11.2012 00:12:48.667,1.28228,1.28222,1.13,1.50
05.11.2012 00:12:48.849,1.28229,1.28222,1.35,1.50
05.11.2012 00:12:49.469,1.28230,1.28222,1.73,1.73
05.11.2012 00:12:50.166,1.28230,1.28223,1.73,1.50
05.11.2012 00:13:10.286,1.28228,1.28221,2.48,1.50
05.11.2012 00:13:10.409,1.28226,1.28221,1.50,1.50
05.11.2012 00:13:10.815,1.28227,1.28222,1.50,1.50
05.11.2012 00:13:10.995,1.28228,1.28222,2.48,1.50
05.11.2012 00:13:14.865,1.28228,1.28221,1.73,2.25
05.11.2012 00:13:15.615,1.28228,1.28222,1.73,1.50
05.11.2012 00:13:15.735,1.28232,1.28222,5.55,1.88
05.11.2012 00:13:16.036,1.28232,1.28225,1.58,2.38
05.11.2012 00:13:16.157,1.28232,1.28224,1.58,3.23
05.11.2012 00:13:16.515,1.28231,1.28224,1.73,2.25
05.11.2012 00:13:22.586,1.28231,1.28224,1.73,1.50
05.11.2012 00:13:23.094,1.28232,1.28224,2.48,1.50
05.11.2012 00:13:23.446,1.28234,1.28225,2.48,2.25
05.11.2012 00:13:23.565,1.28234,1.28226,1.73,1.50
05.11.2012 00:13:24.033,1.28234,1.28226,1.73,1.50
05.11.2012 00:13:33.436,1.28235,1.28227,2.48,1.73
05.11.2012 00:13:33.739,1.28241,1.28234,2.63,1.50
05.11.2012 00:13:33.926,1.28243,1.28236,2.25,1.73
05.11.2012 00:13:33.986,1.28243,1.28238,1.50,1.50
05.11.2012 00:13:34.286,1.28245,1.28238,1.73,1.50
05.11.2012 00:13:42.396,1.28245,1.28237,1.73,2.25
05.11.2012 00:13:43.069,1.28244,1.28236,1.73,1.50
05.11.2012 00:13:43.788,1.28244,1.28235,1.73,2.48
05.11.2012 00:14:09.035,1.28243,1.28235,1.73,2.48
05.11.2012 00:14:14.985,1.28244,1.28235,2.48,2.48
05.11.2012 00:14:15.345,1.28245,1.28236,2.48,1.88
05.11.2012 00:14:20.227,1.28247,1.28239,3.23,1.50
05.11.2012 00:14:21.026,1.28248,1.28240,2.25,2.63
05.11.2012 00:14:21.387,1.28255,1.28244,3.23,1.50
05.11.2012 00:14:21.446,1.28253,1.28244,2.48,3.75
05.11.2012 00:14:21.506,1.28253,1.28244,1.73,3.98
05.11.2012 00:14:22.696,1.28252,1.28244,1.50,3.98
05.11.2012 00:14:23.225,1.28251,1.28244,1.50,1.73
05.11.2012 00:14:30.127,1.28252,1.28246,2.25,1.50
05.11.2012 00:14:30.487,1.28253,1.28246,1.50,1.73
05.11.2012 00:14:30.726,1.28252,1.28245,1.50,1.73
05.11.2012 00:14:30.786,1.28252,1.28243,2.25,2.85
05.11.2012 00:14:39.796,1.28251,1.28246,1.50,1.50
05.11.2012 00:14:39.977,1.28255,1.28247,3.75,1.73
05.11.2012 00:14:40.037,1.28253,1.28246,1.73,2.63
05.11.2012 00:14:40.492,1.28253,1.28245,2.48,1.73
05.11.2012 00:14:43.027,1.28253,1.28244,3.23,1.73
05.11.2012 00:14:52.415,1.28253,1.28244,3.23,3.60
05.11.2012 00:15:01.356,1.28253,1.28245,3.23,2.48
05.11.2012 00:15:02.681,1.28253,1.28244,3.23,3.23
05.11.2012 00:15:12.355,1.28252,1.28244,1.50,2.48
05.11.2012 00:15:13.345,1.28250,1.28244,7.50,1.73
05.11.2012 00:15:32.706,1.28248,1.28242,7.50,2.15
05.11.2012 00:15:33.125,1.28247,1.28242,7.50,3.23
05.11.2012 00:15:33.245,1.28249,1.28242,2.25,3.23
05.11.2012 00:15:39.017,1.28249,1.28241,3.00,2.48
05.11.2012 00:16:00.316,1.28244,1.28239,1.50,1.78
05.11.2012 00:16:00.500,1.28243,1.28237,2.25,2.63
05.11.2012 00:16:00.568,1.28242,1.28235,2.25,5.03
05.11.2012 00:16:00.926,1.28238,1.28231,3.98,1.50
05.11.2012 00:16:01.106,1.28238,1.28230,4.73,3.23
05.11.2012 00:16:01.627,1.28238,1.28232,3.23,1.50
05.11.2012 00:16:01.686,1.28238,1.28232,1.73,1.50
05.11.2012 00:16:02.170,1.28241,1.28236,1.50,1.50
05.11.2012 00:16:02.237,1.28243,1.28236,2.10,1.50
05.11.2012 00:16:02.298,1.28245,1.28239,2.63,1.50
05.11.2012 00:16:02.357,1.28245,1.28240,2.63,1.50
05.11.2012 00:16:02.597,1.28247,1.28242,1.50,1.50
05.11.2012 00:16:02.657,1.28249,1.28242,7.46,2.25
05.11.2012 00:16:03.017,1.28249,1.28243,1.50,1.50
05.11.2012 00:16:06.500,1.28250,1.28244,2.48,1.50
05.11.2012 00:16:26.028,1.28249,1.28244,1.50,1.50
05.11.2012 00:16:27.677,1.28249,1.28241,2.25,1.73
05.11.2012 00:16:28.227,1.28247,1.28240,1.50,3.23
05.11.2012 00:16:29.008,1.28248,1.28243,2.48,1.50
05.11.2012 00:16:30.026,1.28248,1.28242,2.48,2.25
05.11.2012 00:16:30.957,1.28248,1.28242,3.23,1.50
05.11.2012 00:16:43.337,1.28249,1.28242,3.23,1.50
05.11.2012 00:16:43.456,1.28249,1.28242,2.48,2.25
05.11.2012 00:16:49.115,1.28249,1.28243,1.50,1.50
05.11.2012 00:16:50.926,1.28249,1.28243,1.50,1.50
05.11.2012 00:16:51.494,1.28249,1.28243,1.50,1.50
05.11.2012 00:16:52.206,1.28249,1.28241,1.50,2.48
05.11.2012 00:16:52.637,1.28248,1.28241,2.25,1.73
05.11.2012 00:16:53.157,1.28248,1.28241,2.48,1.50
05.11.2012 00:16:59.186,1.28248,1.28241,3.23,1.50
05.11.2012 00:17:02.036,1.28248,1.28242,2.48,2.25
05.11.2012 00:17:03.767,1.28249,1.28243,1.73,1.50
05.11.2012 00:17:03.886,1.28250,1.28244,3.23,1.50
05.11.2012 00:17:04.980,1.28249,1.28242,1.50,3.83
05.11.2012 00:17:05.839,1.28249,1.28242,1.50,4.58
05.11.2012 00:17:05.967,1.28251,1.28245,2.25,1.73
05.11.2012 00:17:07.317,1.28251,1.28245,2.25,1.73
05.11.2012 00:17:20.667,1.28250,1.28243,2.25,2.48
05.11.2012 00:17:20.786,1.28250,1.28243,3.98,1.50
05.11.2012 00:17:30.781,1.28250,1.28243,2.48,2.25
05.11.2012 00:17:43.657,1.28251,1.28245,1.73,1.50
05.11.2012 00:17:44.376,1.28251,1.28246,1.50,1.50
05.11.2012 00:17:47.405,1.28252,1.28246,2.25,1.50
05.11.2012 00:17:49.056,1.28254,1.28247,2.63,1.73
05.11.2012 00:17:49.295,1.28254,1.28246,3.38,1.73
05.11.2012 00:17:56.076,1.28254,1.28246,2.25,1.73
05.11.2012 00:18:00.746,1.28254,1.28247,2.25,1.73
05.11.2012 00:18:00.926,1.28255,1.28248,1.73,2.63
05.11.2012 00:18:01.227,1.28260,1.28251,2.96,1.50
05.11.2012 00:18:01.587,1.28264,1.28258,1.88,1.50
05.11.2012 00:18:01.647,1.28262,1.28257,1.13,1.73
05.11.2012 00:18:01.827,1.28264,1.28259,2.63,1.50
05.11.2012 00:18:01.946,1.28264,1.28259,1.50,1.50
05.11.2012 00:18:02.066,1.28264,1.28257,1.50,2.48
05.11.2012 00:18:02.246,1.28264,1.28256,2.25,1.73
05.11.2012 00:18:02.306,1.28264,1.28255,3.98,3.98
05.11.2012 00:18:02.427,1.28258,1.28253,1.73,1.50
05.11.2012 00:18:02.547,1.28258,1.28253,1.73,2.25
05.11.2012 00:18:03.110,1.28258,1.28253,1.73,2.25
05.11.2012 00:18:03.657,1.28262,1.28254,3.38,1.73
05.11.2012 00:18:04.196,1.28262,1.28254,3.38,1.73
05.11.2012 00:18:05.065,1.28256,1.28250,1.50,1.50
05.11.2012 00:18:05.143,1.28256,1.28251,1.13,1.50
05.11.2012 00:18:05.213,1.28256,1.28251,1.35,1.50
05.11.2012 00:18:05.397,1.28256,1.28251,1.13,2.25
05.11.2012 00:18:05.517,1.28256,1.28251,1.35,1.50
05.11.2012 00:18:05.696,1.28257,1.28251,1.13,2.25
05.11.2012 00:18:06.236,1.28258,1.28252,1.50,1.50
05.11.2012 00:18:10.246,1.28260,1.28252,4.73,1.50
05.11.2012 00:18:10.426,1.28260,1.28253,2.48,1.50
05.11.2012 00:18:17.350,1.28257,1.28248,3.75,1.50
05.11.2012 00:18:17.477,1.28253,1.28247,2.25,1.50
05.11.2012 00:18:17.836,1.28255,1.28250,1.73,1.13
05.11.2012 00:18:18.017,1.28256,1.28251,1.73,1.50
05.11.2012 00:18:18.376,1.28261,1.28254,3.23,1.88
05.11.2012 00:18:19.008,1.28261,1.28254,3.23,1.88
05.11.2012 00:18:20.826,1.28260,1.28254,1.73,1.88
05.11.2012 00:18:21.369,1.28260,1.28254,1.73,1.50
05.11.2012 00:18:22.366,1.28258,1.28253,1.50,2.25
05.11.2012 00:18:22.428,1.28258,1.28253,1.50,2.25
05.11.2012 00:18:24.636,1.28260,1.28253,3.23,1.50
05.11.2012 00:18:28.877,1.28260,1.28253,1.73,1.50
05.11.2012 00:18:32.736,1.28260,1.28252,1.73,3.23
05.11.2012 00:18:32.796,1.28260,1.28254,1.73,1.50
05.11.2012 00:18:35.597,1.28260,1.28254,2.48,1.50
05.11.2012 00:18:35.896,1.28258,1.28252,1.73,1.50
05.11.2012 00:18:36.336,1.28258,1.28252,1.73,2.25
05.11.2012 00:18:49.746,1.28260,1.28252,2.48,1.73
05.11.2012 00:18:50.107,1.28261,1.28254,2.48,1.50
05.11.2012 00:18:52.917,1.28261,1.28253,3.23,1.73
05.11.2012 00:18:55.338,1.28260,1.28252,1.73,3.23
05.11.2012 00:18:56.218,1.28260,1.28253,1.73,1.73
05.11.2012 00:18:57.927,1.28260,1.28252,1.73,1.73
05.11.2012 00:18:58.227,1.28258,1.28251,1.50,3.35
05.11.2012 00:18:58.287,1.28258,1.28250,1.50,3.23
05.11.2012 00:18:58.794,1.28258,1.28250,2.25,2.48
05.11.2012 00:18:59.096,1.28257,1.28250,1.50,1.73
05.11.2012 00:18:59.537,1.28255,1.28248,3.60,1.50
05.11.2012 00:18:59.658,1.28255,1.28248,2.63,1.73
05.11.2012 00:18:59.778,1.28255,1.28247,2.85,3.23
05.11.2012 00:19:00.579,1.28255,1.28248,1.73,2.53
05.11.2012 00:19:00.697,1.28257,1.28250,1.88,1.73
05.11.2012 00:19:01.006,1.28259,1.28251,3.98,1.13
05.11.2012 00:19:08.627,1.28261,1.28254,3.23,1.50
05.11.2012 00:19:08.750,1.28261,1.28254,2.48,1.50
05.11.2012 00:19:16.457,1.28257,1.28250,1.50,1.03
05.11.2012 00:19:16.577,1.28254,1.28248,1.50,3.00
05.11.2012 00:19:16.638,1.28257,1.28250,1.50,1.50
05.11.2012 00:19:16.701,1.28257,1.28250,1.50,1.50
05.11.2012 00:19:16.775,1.28259,1.28251,3.98,1.50
05.11.2012 00:19:16.840,1.28258,1.28249,1.50,3.08
05.11.2012 00:19:17.087,1.28259,1.28251,3.23,1.50
05.11.2012 00:19:17.146,1.28258,1.28249,1.50,2.33
05.11.2012 00:19:30.898,1.28258,1.28251,1.13,1.50
05.11.2012 00:19:42.986,1.28258,1.28250,1.13,2.25
05.11.2012 00:19:43.876,1.28258,1.28250,1.13,1.50
05.11.2012 00:19:46.226,1.28259,1.28250,3.60,2.25
05.11.2012 00:19:47.788,1.28259,1.28250,2.85,3.00
05.11.2012 00:19:50.696,1.28259,1.28252,1.73,1.50
05.11.2012 00:19:51.246,1.28260,1.28252,3.23,2.25
05.11.2012 00:19:58.667,1.28260,1.28253,2.48,1.50
05.11.2012 00:20:27.376,1.28260,1.28252,3.23,3.00
05.11.2012 00:20:37.027,1.28260,1.28252,2.48,1.50
05.11.2012 00:20:42.508,1.28259,1.28252,2.48,2.25
05.11.2012 00:20:43.948,1.28259,1.28252,3.23,1.50
05.11.2012 00:20:45.176,1.28259,1.28251,3.23,2.25
05.11.2012 00:20:45.867,1.28259,1.28251,1.73,2.25
05.11.2012 00:20:46.107,1.28260,1.28252,2.48,2.48
05.11.2012 00:20:46.557,1.28260,1.28252,2.48,1.73
05.11.2012 00:20:47.097,1.28259,1.28253,1.50,2.25
05.11.2012 00:20:47.157,1.28265,1.28253,2.48,2.25
05.11.2012 00:20:47.457,1.28265,1.28254,2.25,3.08
05.11.2012 00:20:48.011,1.28265,1.28255,1.73,1.58
05.11.2012 00:20:50.938,1.28265,1.28255,2.25,1.58
05.11.2012 00:20:51.178,1.28260,1.28254,2.48,1.50
05.11.2012 00:20:51.237,1.28260,1.28252,3.23,3.60
05.11.2012 00:20:51.979,1.28260,1.28252,3.23,3.23
05.11.2012 00:21:01.759,1.28258,1.28250,2.48,6.08
05.11.2012 00:21:01.829,1.28258,1.28250,3.23,5.33
05.11.2012 00:21:02.136,1.28258,1.28250,1.73,3.23
05.11.2012 00:21:02.436,1.28258,1.28250,2.48,3.23
05.11.2012 00:21:02.497,1.28258,1.28250,3.23,3.23
05.11.2012 00:21:16.517,1.28258,1.28250,2.48,1.73
05.11.2012 00:21:17.057,1.28259,1.28251,2.10,1.50
05.11.2012 00:21:17.598,1.28260,1.28254,1.73,3.00
05.11.2012 00:21:17.907,1.28264,1.28257,1.73,3.75
05.11.2012 00:21:18.027,1.28264,1.28256,3.00,2.48
05.11.2012 00:21:18.579,1.28265,1.28257,3.98,1.73
05.11.2012 00:21:21.178,1.28265,1.28257,3.23,1.73
05.11.2012 00:21:24.047,1.28265,1.28257,3.98,1.73
05.11.2012 00:21:24.786,1.28264,1.28257,1.50,1.73
05.11.2012 00:21:27.246,1.28264,1.28257,1.50,1.73
05.11.2012 00:21:32.548,1.28265,1.28257,2.48,1.73
05.11.2012 00:21:32.727,1.28266,1.28259,1.88,1.58
05.11.2012 00:21:33.275,1.28266,1.28259,1.13,2.33
05.11.2012 00:21:35.769,1.28264,1.28258,1.50,2.25
05.11.2012 00:21:36.365,1.28264,1.28257,1.50,3.08
05.11.2012 00:21:41.506,1.28264,1.28257,1.50,3.08
05.11.2012 00:21:45.667,1.28264,1.28257,1.50,3.08
05.11.2012 00:21:46.170,1.28264,1.28257,1.50,3.08
05.11.2012 00:21:57.596,1.28265,1.28257,1.73,3.08
05.11.2012 00:22:00.127,1.28265,1.28257,1.73,3.83
05.11.2012 00:22:00.427,1.28267,1.28260,1.13,1.73
05.11.2012 00:22:00.726,1.28269,1.28261,2.48,1.50
05.11.2012 00:22:01.246,1.28269,1.28261,3.23,1.50
05.11.2012 00:22:05.977,1.28268,1.28260,1.73,2.85
05.11.2012 00:22:09.796,1.28267,1.28260,1.50,1.35
05.11.2012 00:22:10.157,1.28267,1.28259,3.00,4.20
05.11.2012 00:22:10.522,1.28265,1.28259,1.50,3.08
05.11.2012 00:22:11.153,1.28266,1.28259,1.50,3.08
05.11.2012 00:22:14.679,1.28264,1.28257,1.50,1.50
05.11.2012 00:22:14.857,1.28264,1.28257,1.50,1.73
05.11.2012 00:22:39.328,1.28262,1.28256,1.50,3.23
05.11.2012 00:22:39.688,1.28268,1.28261,1.73,3.00
05.11.2012 00:22:40.227,1.28272,1.28266,1.65,1.73
